Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters
1.66922E+12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,4.61905,21,0,0.005664,6,0,5,14.7143,14,0,0.1,4,0,32.381,31,18,18,1
1.66922E+12,6.06818,44,0,0.050656,13,0,4.71429,11.5714,21,0,0.1,6,0,34.0524,31,73,111,1
1.66922E+12,5.71429,7,0,0.009696,2,0,4.33333,12.4286,7,0,0.1,2,0,34.0371,31,7,21,1
1.66922E+12,5.20588,136,0,0.202464,39,0,4.33333,14.4286,7,0,0.1,2,0,33.1915,31,1114,600,1
1.66922E+12,5,14,0,0.003584,4,0,4.16667,0,0,0,0,0,0,0,0,12,12,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,4.25,32,0,0.005056,6,0,4,12.9412,17,0,0.1,5,0,34.5163,31,27,27,1
1.66922E+12,4.69231,78,0,0.02144,25,0,4,14.875,56,0,0.649376,16,0,30.4484,31,66,66,1
1.66922E+12,4.65476,84,0,0.036512,24,0,4,12.1765,17,0,0.1,5,0,33.9926,31,80,117,1
1.66922E+12,4.5875,80,0,0.030112,23,0,4.16667,12.7778,18,0,0.1,5,0,33.7159,31,79,102,1
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,15.7778,45,0,0.632736,13,0,29.3733,31,0,0,1
1.66922E+12,4.61644,73,0,0.036192,21,0,4,15.7111,45,0,0.621856,13,0,29.2733,31,86,120,1
1.66922E+12,4.63636,11,0,0.002624,3,0,4,12.1429,7,0,0.1,2,0,35.4643,31,9,9,1
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,4.57143,7,0,0.001728,2,0,4.14286,13.2857,7,0,0.1,2,0,33.7191,31,6,6,1
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4.28571,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,4.8875,80,0,0.029952,23,0,4,14.4286,7,0,0.1,2,0,33.026,31,73,99,1
1.66922E+12,0,0,0,0,0,0,4.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4.33333,15.8158,38,0,0.568096,11,0,28.8026,31,0,0,1
1.66922E+12,0,0,0,0,0,0,4.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,4.42857,7,0,0.001664,2,0,4.71429,13.2857,7,0,0.1,2,0,33.9529,31,6,6,1
1.66922E+12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4.85714,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,5,0,3,0,0.1,1,0,0,31,0,0,0
1.66922E+12,0,0,0,0,0,0,5.16667,15.8857,35,0,0.55104,10,0,27.1158,0,0,0,1
1.66922E+12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,6.84,25,35,0,0,0,5,15.8158,38,512,0.568096,11,0,27.323,31,31,57,1
1.66922E+12,7,7,0,0.028,9,0,5.16667,14.5714,7,0,0.1,2,0,32.3681,31,3,3,1
1.66922E+12,0,0,0,0,0,0,5.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,5,15.8158,38,0,0.568096,11,0,27.2615,31,0,0,1
1.66922E+12,0,0,0,0,0,0,5,15.8158,38,0,0.568096,11,0,27.2941,31,0,0,1
1.66922E+12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,5.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,6.33333,18,0,0.006752,5,0,5.57143,14.4286,7,0,0.1,2,0,32.6269,31,15,15,1
1.66922E+12,0,0,0,0,0,0,5.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,5.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,10.8095,21,0,0.035264,6,0,7,15.3571,28,0,0.338272,8,0,28.2903,31,30,48,1
1.66922E+12,11.254,63,0,0.120832,17,0,7,14.6364,44,0,0.492448,13,0,29.0442,31,139,162,1
1.66922E+12,11.8235,17,0,0.025856,6,0,6.66667,15.2727,55,0,0.673152,16,0,28.3936,31,17,30,1
1.66922E+12,10.12,25,0,0.014048,7,0,7,11.6667,18,0,0.1,5,0,33.8473,31,21,21,1
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.28571,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,8,4,0,0.001568,1,0,7,13.2857,7,0,0.1,2,0,32.1288,31,3,3,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.14286,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,3,0,0.014496,1,0,7,13.2857,7,0,0.1,2,0,31.5741,31,5,18,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,9,7,0,0.003648,2,0,7,12.1429,7,0,0.1,2,0,31.9688,31,6,6,1
1.66922E+12,9.66667,45,51,0.029344,11,0,7,14.9322,59,12691,0.637152,17,0,27.5672,31,40,54,1
1.66922E+12,9.22857,35,0,0.022144,12,0,7,14.9778,45,0,0.569952,13,0,27.0423,31,30,30,1
1.66922E+12,0,0,0,0,0,0,7.28571,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,8,4,0,0.001568,1,0,7,13.2857,7,0,0.1,2,0,31.2422,31,3,3,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,12,4,0,0.014496,1,0,7,13.2857,7,0,0.1,2,0,32.4004,31,5,18,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.42857,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,3,0,0.001824,1,0,6,0,0,0,0,0,0,0,0,3,3,0
1.66922E+12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,8,4,0,0.001568,1,0,6.16667,13.2857,7,0,0.1,2,0,31.4858,31,3,3,1
1.66922E+12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.71429,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,8,10,0,0.014016,3,0,6.5,13.2857,7,0,0.1,2,0,33.2716,31,11,24,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.71429,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,3,51,0.001824,1,0,6.66667,14.4286,7,0,0.1,2,0,32.5008,31,3,3,1
1.66922E+12,10.5526,38,0,0.052256,11,0,6.42857,13.2857,14,0,0.1,4,0,32.1926,31,65,78,1
1.66922E+12,0,0,0,0,0,0,6.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,3,0,0.010144,1,0,6.66667,11.5714,7,0,0.1,2,0,33.7575,31,4,18,1
1.66922E+12,0,0,0,0,0,0,6.83333,12.1429,7,0,0.1,2,0,32.7122,31,0,0,1
1.66922E+12,10.4327,104,3628,0.205952,24,0,6.57143,15.8158,38,0,0.58224,11,0,27.8867,31,508,375,1
1.66922E+12,10.1748,103,0,0.281792,36,0,6.83333,15.0857,35,0,0.251264,10,0,31.1178,31,407,306,1
1.66922E+12,11.2857,112,0,0.265184,32,0,6.83333,14.7101,69,0,0.682432,20,0,30.4109,31,267,339,1
1.66922E+12,10.8519,27,0,0.039424,8,0,6.5,15.0625,16,0,0.157792,5,0,29.8311,31,31,54,1
1.66922E+12,9.47619,21,0,0.021216,6,0,6.71429,11.5714,7,0,0.1,2,0,34.1752,31,22,33,1
1.66922E+12,9.71429,7,0,0.016064,2,0,6.66667,13.2857,14,0,0.1,4,0,33.8357,31,8,21,1
1.66922E+12,0,0,0,0,0,0,6.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,9.90909,11,0,0.0056,3,0,6.57143,13.8571,7,0,0.1,2,0,33.4896,31,9,9,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,9,18,0,0.008608,5,0,7,14.4286,7,0,0.1,2,0,33.8693,31,15,15,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,3,0,0.014496,1,0,7,13.2857,7,0,0.1,2,0,34.3834,31,5,18,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.14286,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,8,4,0,0.001568,1,0,7,13.2857,7,0,0.1,2,0,34.2466,31,3,3,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.71429,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,9,7,0,0.003648,2,0,6.66667,13.8571,7,0,0.1,2,0,34.7454,31,6,6,1
1.66922E+12,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,9,11,0,0.005472,3,0,6.57143,0,0,0,0,0,0,0,0,9,9,0
1.66922E+12,0,0,0,0,0,0,6.66667,14.4286,7,0,0.1,2,0,34.0614,31,0,0,1
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,6,0,0.028992,2,0,7,13.2857,14,0,0.1,4,0,33.9567,31,10,36,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,10.3548,31,0,0.018208,9,0,7,13.2857,7,0,0.1,2,0,33.7556,31,27,27,1
1.66922E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.85714,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,8,4,0,0.001568,1,0,7.83333,13.2857,7,0,0.1,2,0,33.277,31,3,3,1
1.66922E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.57143,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.71429,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,3,0,0.014496,1,0,7.66667,13.2857,7,0,0.1,2,0,34.0837,31,5,18,1
1.66922E+12,12,4,0,0.002336,1,0,7.5,0,0,0,0,0,0,0,0,3,3,0
1.66922E+12,0,0,0,0,0,0,7.42857,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.57143,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.71429,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,8,4,0,0.001568,1,0,7.33333,13.2857,7,0,0.1,2,0,34.597,31,3,3,1
1.66922E+12,13.2857,21,0,0.016704,6,0,7.66667,0,3,0,0.1,1,0,0,31,18,18,0
1.66922E+12,11.55,20,0,0.037824,6,0,7.66667,15.1556,45,0,0.625088,13,0,28.7106,31,25,48,1
1.66922E+12,12.3269,52,0,0.130496,14,0,7.71429,14.6061,33,0,0.317376,10,0,30.5252,31,115,156,1
1.66922E+12,13,14,0,0.01296,5,0,7.5,14.4286,7,0,0.1,2,0,33.5126,31,12,12,1
1.66922E+12,0,0,0,0,0,0,7.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,8.64286,14,0,0.006816,4,0,7,13,14,0,0.1,4,0,34.2639,31,12,12,1
1.66922E+12,9.28571,7,0,0.01376,2,0,7,12.1429,7,0,0.1,2,0,34.4631,31,8,21,1
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.28571,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.57143,15.8158,38,0,0.585312,11,0,29.509,31,0,0,1
1.66922E+12,8.3871,31,0,0.014208,9,0,6,15.2444,90,0,1.21018,26,0,30.4869,31,27,27,1
1.66922E+12,5,14,0,0.004608,4,0,6.16667,12.1429,7,0,0.1,2,0,35.4397,31,12,12,1
1.66922E+12,10.12,25,0,0.013216,7,0,6,14.4286,7,0,0.1,2,0,33.4193,31,21,21,1
1.66922E+12,5.38095,21,0,0.006848,6,0,6,15.2444,45,0,0.605088,13,0,31.0308,31,18,18,1
1.66922E+12,8,4,0,0,0,0,6,0,3,0,0.1,1,0,0,31,3,3,0
1.66922E+12,7.96,25,0,0.012576,8,0,6,13.5455,11,0,0.1,3,0,35.7376,31,21,21,1
1.66922E+12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.28571,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,12,4,0,0.014496,1,0,6.66667,12.1429,7,0,0.1,2,0,36.3339,31,5,18,1
1.66922E+12,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.57143,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.57143,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.14286,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,8,4,0,0.001568,1,0,7,13.2857,7,0,0.1,2,0,36.3448,31,3,3,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,3,0,0.014496,1,0,7.57143,12.1429,7,0,0.1,2,0,36.2344,31,5,18,1
1.66922E+12,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7.66667,15.8158,38,0,0.58224,11,0,30.8208,31,0,0,1
1.66922E+12,11.1,10,0,0.006496,3,0,7.66667,15.8158,38,0,0.58224,11,0,30.802,31,9,9,1
1.66922E+12,9.42857,14,0,0.007712,4,0,7.57143,12.1429,14,0,0.1,4,0,35.5465,31,12,12,1
1.66922E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,7,15.8158,38,0,0.585312,11,0,31.2627,31,0,0,1
1.66922E+12,9.64286,28,0,0.010144,5,0,7.14286,15.8333,42,0,0.636384,12,0,31.3189,31,24,24,1
1.66922E+12,11,40,0,0.060128,14,0,7,15.5625,48,0,0.608384,14,0,32.2755,31,49,78,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,11.369,84,0,0.253568,24,0,7.16667,14.8571,49,0,0.578048,14,0,32.5033,31,511,330,1
1.66922E+12,10.4286,21,0,0.012032,6,0,7,13.0952,21,0,0.1,6,0,35.3317,31,18,18,1
1.66922E+12,11.1562,32,0,0.043488,9,0,7,14.2381,21,0,0.1,6,0,34.4946,31,33,57,1
1.66922E+12,10.4615,26,0,0.003904,2,0,7,13.2857,14,0,0.1,4,0,34.8708,31,27,51,1
1.66922E+12,9,4,0,0.034752,6,0,7,13.2857,7,0,0.1,2,0,35.9507,0,3,3,1
1.66922E+12,9.85714,7,0,0.003648,2,0,7,15.7778,45,0,0.632736,13,0,31.8166,31,6,6,1
1.66922E+12,11.1111,18,0,0.017216,2,0,7,15.6458,48,0,0.638912,14,0,31.97,31,20,33,1
1.66922E+12,12,13,0,0.01584,7,0,7,15.1429,49,0,0.613184,14,0,32.1526,31,12,12,1
1.66922E+12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,9.6,25,0,0.012896,7,0,6.42857,14.4286,7,0,0.1,2,0,35.1935,31,21,21,1
1.66922E+12,10.2474,97,0,0.05616,28,0,6.5,13.1455,55,0,0.249824,16,0,34.3211,31,84,84,1
1.66922E+12,9.69444,72,0,0.079328,20,0,7,15.4286,98,0,1.22598,28,0,31.725,31,66,120,1
1.66922E+12,9.73684,19,0,0.029984,5,0,6.33333,11.5714,14,0,0.1,4,0,35.4677,31,22,63,1
1.66922E+12,7.5,10,0,0.016288,4,0,6.57143,12.7083,24,0,0.1,7,0,34.5739,31,9,9,1
1.66922E+12,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,9,7,0,0.013248,2,0,6.42857,13.2857,14,0,0.1,4,0,35.1722,31,7,21,1
1.66922E+12,6.85714,7,0,0.00304,2,0,6.5,11.5714,7,0,0.1,2,0,35.5789,31,6,6,1
1.66922E+12,0,3,0,0.011424,1,0,6.33333,11.5714,7,0,0.1,2,0,36.2272,31,4,18,1
